time,PM2.5,PM10,CO,O3,wspd,temp,dwpt
2022-07-07 12:00:00,4.833333333333333,11.7,0.17500000000000002,99.84545454545454,16.44,25.36,7.94
2022-07-07 13:00:00,7.166666666666667,10.2,0.17500000000000002,107.09363636363636,15.059999999999999,27.5,5.86
2022-07-07 14:00:00,10.5,15.9,0.2,112.7309090909091,14.34,29.04,3.8600000000000003
2022-07-07 15:00:00,10.0,13.6,0.225,110.45833333333333,11.84,30.339999999999996,3.1399999999999997
2022-07-07 16:00:00,11.333333333333334,13.6,0.2,108.25,9.24,31.060000000000002,3.88
2022-07-07 17:00:00,5.5,12.6,0.225,106.92166666666667,7.140000000000001,31.839999999999996,3.22
2022-07-07 18:00:00,6.833333333333333,9.88888888888889,0.225,101.98,8.879999999999999,32.239999999999995,1.56
2022-07-07 19:00:00,8.0,12.4,0.275,89.53166666666668,9.08,32.6,0.72
2022-07-07 20:00:00,6.0,12.4,0.225,78.5025,11.9,32.059999999999995,1.1800000000000002
2022-07-07 21:00:00,5.8,14.3,0.225,78.45583333333333,10.24,30.660000000000004,0.040000000000000036
2022-07-07 22:00:00,6.0,17.1,0.2,77.1575,10.32,28.1,0.66
2022-07-07 23:00:00,6.2,14.7,0.17500000000000002,76.63166666666667,15.34,26.439999999999998,4.720000000000001
2022-07-08 00:00:00,5.0,9.6,0.17500000000000002,72.84272727272727,18.72,24.66,8.24
2022-07-08 01:00:00,4.0,9.5,0.17500000000000002,70.46583333333334,18.18,22.919999999999998,7.82
2022-07-08 02:00:00,4.4,9.3,0.17500000000000002,67.52545454545454,13.1,21.56,7.24
2022-07-08 03:00:00,4.8,9.2,0.17500000000000002,65.46833333333333,12.26,20.740000000000002,7.140000000000001
2022-07-08 04:00:00,5.4,10.4,0.17500000000000002,60.22333333333333,12.9,19.9,7.5
2022-07-08 05:00:00,7.0,13.5,0.2,51.82833333333334,12.120000000000001,19.06,7.88
2022-07-08 06:00:00,8.5,18.2,0.2,55.620000000000005,12.26,18.56,8.1
2022-07-08 07:00:00,8.666666666666666,19.5,0.225,65.16583333333334,10.92,18.36,8.440000000000001
2022-07-08 08:00:00,11.0,19.1,0.225,72.64999999999999,11.559999999999999,19.080000000000002,8.7
2022-07-08 09:00:00,6.333333333333333,17.4,0.225,85.5625,13.780000000000001,20.64,8.66
2022-07-08 10:00:00,9.0,20.4,0.25,98.59333333333332,13.780000000000001,22.9,9.059999999999999
2022-07-08 11:00:00,7.833333333333333,20.8,0.25,111.9809090909091,11.120000000000001,24.72,8.28
2022-07-08 12:00:00,7.5,23.6,0.25,127.0490909090909,8.440000000000001,26.96,8.98
2022-07-08 13:00:00,5.0,20.4,0.25,136.56916666666666,7.94,28.82,8.36
2022-07-08 14:00:00,15.4,21.1,0.225,139.55333333333334,7.659999999999999,30.82,8.24
2022-07-08 15:00:00,8.6,17.4,0.2,136.34166666666667,6.42,31.98,6.220000000000001
2022-07-08 16:00:00,6.4,17.1,0.17500000000000002,132.34916666666666,5.34,33.4,5.12
2022-07-08 17:00:00,6.5,16.8,0.2,128.05833333333334,5.76,34.14,5.34
2022-07-08 18:00:00,6.666666666666667,17.1,0.25,116.44416666666666,7.0,34.78,4.459999999999999
2022-07-08 19:00:00,7.833333333333333,22.2,0.275,94.8925,5.040000000000001,34.8,4.62
2022-07-08 20:00:00,12.6,23.7,0.45,47.354166666666664,5.32,34.4,6.6
2022-07-08 21:00:00,18.166666666666668,32.4,0.3666666666666667,27.44666666666667,4.6,32.78,5.88
2022-07-08 22:00:00,12.6,34.4,0.55,30.90416666666667,3.6799999999999997,29.74,5.62
2022-07-08 23:00:00,19.666666666666668,27.2,0.3666666666666667,52.18818181818181,3.2399999999999998,28.1,5.0200000000000005
2022-07-09 00:00:00,11.833333333333334,18.0,0.23333333333333336,67.44333333333334,6.34,27.22,5.4799999999999995
2022-07-09 01:00:00,6.0,13.8,0.23333333333333336,64.69818181818181,11.9,26.26,6.14
2022-07-09 02:00:00,6.4,13.1,0.26666666666666666,61.48666666666667,15.080000000000002,25.34,7.119999999999999
2022-07-09 03:00:00,7.2,14.7,0.26666666666666666,55.50083333333333,13.419999999999998,23.6,8.02
2022-07-09 04:00:00,7.8,16.1,0.26666666666666666,53.211666666666666,11.9,22.339999999999996,8.440000000000001
2022-07-09 05:00:00,9.5,22.1,0.23333333333333336,49.95333333333334,9.58,21.68,9.14
2022-07-09 06:00:00,8.333333333333334,26.8,0.26666666666666666,58.27916666666667,8.94,20.919999999999998,9.14
2022-07-09 07:00:00,9.0,20.1,0.26666666666666666,74.37416666666667,9.3,20.22,9.0
2022-07-09 08:00:00,9.2,22.3,0.26666666666666666,95.21749999999999,8.86,21.4,9.78
2022-07-09 09:00:00,9.2,19.9,0.20000000000000004,110.83083333333333,9.32,24.080000000000002,10.2
2022-07-09 10:00:00,11.0,22.3,0.2333333333333333,126.02,8.3,25.72,10.64
2022-07-09 11:00:00,16.2,23.4,0.26666666666666666,138.82,8.02,27.880000000000003,11.059999999999999
2022-07-09 12:00:00,12.8,28.2,0.23333333333333336,143.09166666666667,7.0,29.72,11.22
2022-07-09 13:00:00,22.333333333333332,30.9,0.23333333333333336,140.27583333333334,5.92,31.7,10.82
2022-07-09 14:00:00,11.2,20.5,0.20000000000000004,145.06416666666667,4.76,33.62,10.879999999999999
2022-07-09 15:00:00,10.8,18.8,0.20000000000000004,149.0575,6.640000000000001,35.32,7.839999999999999
2022-07-09 16:00:00,14.2,19.1,0.20000000000000004,151.285,5.2,35.94,6.840000000000001
2022-07-09 17:00:00,10.0,19.6,0.23333333333333336,150.565,7.720000000000001,36.660000000000004,6.9
2022-07-09 18:00:00,21.833333333333332,29.0,0.26666666666666666,143.62916666666666,7.58,37.08,5.86
2022-07-09 19:00:00,12.166666666666666,23.0,0.3333333333333333,122.11333333333333,7.220000000000001,36.94,5.6
2022-07-09 20:00:00,15.333333333333334,26.11111111111111,0.39999999999999997,88.34583333333335,7.480000000000001,36.32,6.3
2022-07-09 21:00:00,15.0,28.2,0.39999999999999997,63.759166666666665,8.22,34.64,6.18
2022-07-09 22:00:00,10.833333333333334,20.7,0.5,43.875454545454545,7.92,32.36,5.68
2022-07-09 23:00:00,6.833333333333333,17.1,0.3,70.39,6.220000000000001,30.560000000000002,5.220000000000001
2022-07-10 00:00:00,7.2,15.2,0.26666666666666666,82.41,7.640000000000001,29.080000000000002,4.3
2022-07-10 01:00:00,8.0,14.6,0.26666666666666666,81.1825,9.440000000000001,28.060000000000002,5.5600000000000005
2022-07-10 02:00:00,5.6,12.0,0.23333333333333336,79.66166666666668,14.48,26.839999999999996,6.840000000000001
2022-07-10 03:00:00,6.0,12.9,0.26666666666666666,73.29,15.280000000000001,25.9,8.1
2022-07-10 04:00:00,8.4,12.9,0.26666666666666666,66.22090909090909,12.440000000000001,24.9,8.2
2022-07-10 05:00:00,7.8,14.1,0.26666666666666666,56.52916666666667,11.3,23.619999999999997,7.88
2022-07-10 06:00:00,6.4,15.5,0.26666666666666666,58.1175,9.5,23.0,7.94
2022-07-10 07:00:00,9.2,18.1,0.26666666666666666,75.31416666666667,8.02,22.02,7.62
2022-07-10 08:00:00,6.6,17.1,0.26666666666666666,93.38666666666666,7.720000000000001,22.839999999999996,8.7
2022-07-10 09:00:00,7.4,16.3,0.2333333333333333,107.195,7.3,24.740000000000002,9.36
2022-07-10 10:00:00,9.2,18.9,0.3,122.07083333333334,6.92,26.96,10.32
2022-07-10 11:00:00,18.2,26.3,0.3,136.00272727272727,5.92,28.8,10.64
2022-07-10 12:00:00,21.4,27.6,0.26666666666666666,139.585,6.779999999999999,30.860000000000003,10.52
2022-07-10 13:00:00,13.6,23.7,0.23333333333333336,140.5875,6.12,33.06,10.1
2022-07-10 14:00:00,16.0,20.0,0.23333333333333336,139.7425,4.7,35.06,8.940000000000001
2022-07-10 15:00:00,19.0,22.8,0.23333333333333336,136.97833333333332,6.0600000000000005,36.72,5.459999999999999
2022-07-10 16:00:00,13.0,16.9,0.23333333333333336,130.09583333333333,5.9799999999999995,37.32,5.26
2022-07-10 17:00:00,16.333333333333332,21.333333333333332,0.23333333333333336,124.28750000000001,6.28,37.7,4.92
2022-07-10 18:00:00,12.166666666666666,18.0,0.26666666666666666,114.31416666666667,8.440000000000001,37.94,5.32
2022-07-10 19:00:00,14.166666666666666,24.77777777777778,0.3666666666666667,93.88499999999999,9.02,37.8,4.8
2022-07-10 20:00:00,16.5,27.22222222222222,0.39999999999999997,67.89166666666667,8.16,37.14,5.0200000000000005
2022-07-10 21:00:00,10.4,22.2,0.5666666666666668,56.23272727272727,8.64,35.7,4.34
2022-07-10 22:00:00,11.8,22.0,0.39999999999999997,44.280833333333334,6.720000000000001,33.019999999999996,4.24
2022-07-10 23:00:00,12.0,21.3,0.3,52.99636363636364,6.14,30.860000000000003,2.8600000000000003
2022-07-11 00:00:00,11.6,16.1,0.26666666666666666,61.41166666666667,7.44,29.080000000000002,3.28
2022-07-11 01:00:00,7.166666666666667,14.8,0.26666666666666666,61.70166666666666,7.56,27.98,3.0
2022-07-11 02:00:00,9.833333333333334,18.1,0.23333333333333336,65.03,10.14,27.5,3.8
2022-07-11 03:00:00,6.8,18.3,0.23333333333333336,67.66,10.0,26.24,4.88
2022-07-11 04:00:00,10.8,21.5,0.26666666666666666,61.55916666666667,7.7,25.02,5.9799999999999995
2022-07-11 05:00:00,10.0,19.6,0.26666666666666666,52.11833333333333,9.66,23.8,7.720000000000001
2022-07-11 06:00:00,10.6,24.0,0.3333333333333333,47.42083333333333,10.28,23.2,9.059999999999999
2022-07-11 07:00:00,12.2,27.2,0.3333333333333333,66.68454545454546,10.18,22.759999999999998,9.540000000000001
2022-07-11 08:00:00,12.333333333333334,25.4,0.3,79.431,9.22,23.580000000000002,10.42
2022-07-11 09:00:00,12.0,26.666666666666668,0.3,87.987,10.32,25.619999999999997,11.080000000000002
2022-07-11 10:00:00,11.0,26.555555555555557,0.3333333333333333,97.2590909090909,9.32,27.54,9.9
2022-07-11 11:00:00,22.333333333333332,42.25,0.3,104.61500000000001,8.879999999999999,28.98,9.879999999999999
2022-07-11 12:00:00,22.333333333333332,40.44444444444444,0.3,118.63333333333334,8.8,31.32,9.42
2022-07-11 13:00:00,10.833333333333334,35.77777777777778,0.3,124.40833333333335,6.859999999999999,32.58,9.2
2022-07-11 14:00:00,16.666666666666668,37.1,0.26666666666666666,124.72250000000001,6.34,34.62,9.26
2022-07-11 15:00:00,16.4,28.333333333333332,0.26666666666666666,124.26333333333334,10.760000000000002,35.7,8.16
2022-07-11 16:00:00,10.2,20.333333333333332,0.26666666666666666,124.41333333333334,10.1,36.36,7.659999999999999
2022-07-11 17:00:00,15.4,27.0,0.3,125.47083333333332,8.440000000000001,37.0,6.0600000000000005
2022-07-11 18:00:00,18.5,27.9,0.3333333333333333,110.83333333333333,7.5,37.4,5.14
2022-07-11 19:00:00,11.333333333333334,24.3,0.39999999999999997,84.41416666666667,6.94,36.92,4.9799999999999995
2022-07-11 20:00:00,15.0,28.8,0.43333333333333335,66.20583333333333,7.08,36.6,6.0600000000000005
2022-07-11 21:00:00,16.6,29.5,0.3333333333333333,73.58166666666666,6.0600000000000005,34.56,5.5200000000000005
2022-07-11 22:00:00,11.6,29.1,0.3,91.84909090909092,7.38,32.14,6.1
2022-07-11 23:00:00,10.833333333333334,26.7,0.23333333333333336,96.26583333333333,4.54,31.24,6.9
2022-07-12 00:00:00,8.333333333333334,23.2,0.23333333333333336,94.055,12.26,30.6,5.88
2022-07-12 01:00:00,7.6,23.5,0.20000000000000004,88.59666666666668,12.120000000000001,29.52,6.74
2022-07-12 02:00:00,6.8,18.7,0.20000000000000004,82.36916666666666,8.940000000000001,27.72,7.039999999999999
2022-07-12 03:00:00,7.8,16.6,0.20000000000000004,74.40083333333332,9.3,26.580000000000002,7.0200000000000005
2022-07-12 04:00:00,6.8,17.6,0.23333333333333336,62.163333333333334,8.379999999999999,25.8,7.4399999999999995
2022-07-12 05:00:00,8.2,20.3,0.26666666666666666,45.1575,9.879999999999999,24.759999999999998,8.32
2022-07-12 06:00:00,12.166666666666666,26.22222222222222,0.3333333333333333,45.13333333333333,9.32,23.759999999999998,8.940000000000001
2022-07-12 07:00:00,13.8,31.555555555555557,0.3,68.63454545454546,9.379999999999999,23.119999999999997,8.620000000000001
2022-07-12 08:00:00,9.2,20.75,0.3,82.67090909090909,9.16,23.9,9.18
2022-07-12 09:00:00,10.2,21.666666666666668,0.26666666666666666,96.28272727272726,9.24,26.119999999999997,8.48
2022-07-12 10:00:00,6.833333333333333,20.8,0.3,110.16199999999999,8.16,27.939999999999998,8.1
2022-07-12 11:00:00,16.166666666666668,29.3,0.26666666666666666,121.26636363636364,7.5,29.72,7.340000000000001
2022-07-12 12:00:00,18.833333333333332,33.7,0.26666666666666666,125.4325,8.0,31.68,6.88
2022-07-12 13:00:00,10.5,30.9,0.26666666666666666,126.4225,7.640000000000001,34.0,6.88
2022-07-12 14:00:00,14.0,32.3,0.26666666666666666,131.95083333333335,7.3,35.52,7.12
2022-07-12 15:00:00,8.5,25.0,0.26666666666666666,135.91583333333332,7.44,36.72,6.2
2022-07-12 16:00:00,13.0,27.5,0.26666666666666666,138.8025,5.84,37.58,5.3
2022-07-12 17:00:00,22.166666666666668,31.4,0.26666666666666666,140.0075,6.7,38.06,6.24
2022-07-12 18:00:00,11.5,19.7,0.3333333333333333,129.94333333333333,7.06,38.4,5.4799999999999995
2022-07-12 19:00:00,9.833333333333334,26.555555555555557,0.4333333333333333,102.5575,8.68,38.0,5.14
2022-07-12 20:00:00,14.5,30.4,0.4666666666666666,64.71249999999999,6.840000000000001,37.339999999999996,5.88
2022-07-12 21:00:00,14.833333333333334,31.4,0.5,41.97272727272727,8.64,35.739999999999995,5.2
2022-07-12 22:00:00,17.666666666666668,33.6,0.5666666666666667,34.055,7.779999999999999,32.96,4.92
2022-07-12 23:00:00,17.8,37.3,0.4666666666666666,49.70916666666667,7.360000000000001,30.98,6.04
2022-07-13 00:00:00,17.2,32.9,0.3,69.185,6.14,29.26,7.220000000000001
2022-07-13 01:00:00,18.8,29.1,0.3,69.535,6.58,28.52,6.9799999999999995
2022-07-13 02:00:00,20.8,31.3,0.3,66.65333333333334,6.8,28.080000000000002,6.8
2022-07-13 03:00:00,12.6,24.6,0.3,60.901666666666664,6.2,26.439999999999998,7.24
2022-07-13 04:00:00,10.0,24.7,0.3,48.25083333333333,5.92,25.7,7.24
2022-07-13 05:00:00,10.8,26.5,0.3666666666666667,34.895833333333336,6.14,24.54,7.32
2022-07-13 06:00:00,15.0,36.8,0.3333333333333333,40.43666666666667,6.840000000000001,23.96,7.4799999999999995
2022-07-13 07:00:00,10.8,34.7,0.3333333333333333,52.979166666666664,6.7,23.22,8.0
2022-07-13 08:00:00,11.666666666666666,33.7,0.3,70.09083333333334,6.5,24.44,8.959999999999999
2022-07-13 09:00:00,14.666666666666666,34.7,0.3333333333333333,88.00181818181818,5.9799999999999995,26.46,8.559999999999999
2022-07-13 10:00:00,21.5,40.5,0.3333333333333333,106.36999999999999,7.140000000000001,28.6,8.78
2022-07-13 11:00:00,16.5,44.8,0.3,135.58090909090907,5.76,31.02,8.620000000000001
2022-07-13 12:00:00,15.833333333333334,39.0,0.4,163.76416666666668,5.279999999999999,32.78,8.22
2022-07-13 13:00:00,22.5,41.8,0.44999999999999996,176.9466666666667,4.48,34.8,8.14
2022-07-13 14:00:00,21.166666666666668,39.0,0.3,169.48666666666665,5.92,37.019999999999996,8.36
2022-07-13 15:00:00,21.0,38.22222222222222,0.3,168.95333333333335,7.58,38.38,7.18
2022-07-13 16:00:00,20.5,34.888888888888886,0.3333333333333333,167.26416666666668,9.6,38.760000000000005,6.36
2022-07-13 17:00:00,21.166666666666668,38.2,0.3333333333333333,159.56416666666667,9.74,39.5,6.32
2022-07-13 18:00:00,24.833333333333332,40.5,0.3666666666666667,144.35333333333332,7.220000000000001,39.839999999999996,6.62
2022-07-13 19:00:00,20.833333333333332,41.8,0.4666666666666666,107.91416666666667,8.0,39.5,6.540000000000001
2022-07-13 20:00:00,27.0,41.5,0.4666666666666666,69.53250000000001,4.9,38.82,7.040000000000001
2022-07-13 21:00:00,26.666666666666668,41.7,0.4666666666666666,48.284166666666664,5.18,37.04,6.540000000000001
2022-07-13 22:00:00,24.833333333333332,41.7,0.5666666666666668,66.50583333333333,5.5600000000000005,34.3,6.9799999999999995
2022-07-13 23:00:00,24.833333333333332,44.9,0.3666666666666667,85.50666666666666,5.7,33.82000000000001,6.44
2022-07-14 00:00:00,24.2,36.7,0.3,97.35333333333334,6.7,32.519999999999996,6.640000000000001
2022-07-14 01:00:00,15.2,26.6,0.3,97.8675,6.58,31.080000000000002,6.62
2022-07-14 02:00:00,17.4,27.7,0.3,96.41916666666667,8.940000000000001,29.660000000000004,6.8
2022-07-14 03:00:00,12.4,22.4,0.26666666666666666,95.95,13.4,28.6,6.459999999999999
2022-07-14 04:00:00,11.6,22.2,0.26666666666666666,84.88166666666667,13.76,27.660000000000004,6.1
2022-07-14 05:00:00,14.166666666666666,27.6,0.3,62.725833333333334,12.9,26.660000000000004,5.6
2022-07-14 06:00:00,15.666666666666666,36.4,0.3666666666666667,50.275,11.66,26.080000000000002,5.46
2022-07-14 07:00:00,15.2,44.4,0.44999999999999996,52.66818181818182,9.3,25.119999999999997,5.84
2022-07-14 08:00:00,16.166666666666668,35.55555555555556,0.4,75.48545454545454,9.440000000000001,25.44,5.779999999999999
2022-07-14 09:00:00,18.4,33.77777777777778,0.4,94.91818181818181,6.9799999999999995,27.7,5.9799999999999995
2022-07-14 10:00:00,15.5,34.888888888888886,0.3333333333333333,115.37166666666667,7.2,29.839999999999996,6.540000000000001
2022-07-14 11:00:00,13.166666666666666,31.11111111111111,0.3333333333333333,135.61166666666665,5.32,32.14,6.68
2022-07-14 12:00:00,10.0,25.666666666666668,0.3333333333333333,153.79083333333332,6.36,34.260000000000005,6.8
2022-07-14 13:00:00,13.2,28.11111111111111,0.3333333333333333,151.595,6.5,36.78,6.2
2022-07-14 14:00:00,20.6,45.375,0.3,141.045,7.220000000000001,38.44,5.84
2022-07-14 15:00:00,14.2,39.25,0.26666666666666666,130.29916666666665,7.0,39.56,4.5600000000000005
2022-07-14 16:00:00,17.0,42.125,0.26666666666666666,114.955,11.120000000000001,40.519999999999996,3.5
2022-07-14 17:00:00,18.6,43.75,0.3333333333333333,99.80333333333334,10.4,40.62,4.04
2022-07-14 18:00:00,20.666666666666668,42.333333333333336,0.3666666666666667,87.53333333333335,9.379999999999999,40.78,3.3
2022-07-14 19:00:00,17.0,43.75,0.3333333333333333,79.6725,9.8,40.739999999999995,2.5
2022-07-14 20:00:00,15.333333333333334,45.5,0.3,78.01083333333334,12.319999999999999,40.3,2.7600000000000002
2022-07-14 21:00:00,15.333333333333334,44.5,0.3,78.30666666666666,13.26,38.32000000000001,0.38
2022-07-14 22:00:00,14.833333333333334,40.0,0.3,73.47333333333333,17.880000000000003,36.0,-1.0
2022-07-14 23:00:00,16.0,36.0,0.26666666666666666,75.01416666666667,15.719999999999999,34.28,-0.7
2022-07-15 00:00:00,14.333333333333334,30.0,0.26666666666666666,68.69333333333333,14.34,33.04,-0.2
2022-07-15 01:00:00,8.5,25.4,0.26666666666666666,73.6725,10.58,30.7,0.4200000000000001
2022-07-15 02:00:00,10.833333333333334,24.5,0.26666666666666666,72.20916666666666,10.26,29.24,0.6
2022-07-15 03:00:00,10.666666666666666,25.0,0.26666666666666666,72.37166666666667,9.24,27.48,1.06
2022-07-15 04:00:00,16.833333333333332,36.9,0.3,70.83333333333333,7.42,25.78,0.8400000000000001
2022-07-15 05:00:00,21.833333333333332,41.2,0.3666666666666667,57.1275,9.559999999999999,25.04,1.44
2022-07-15 06:00:00,22.0,43.333333333333336,0.39999999999999997,56.04333333333333,10.040000000000001,23.94,2.68
2022-07-15 07:00:00,18.5,41.2,0.25,71.60818181818182,7.279999999999999,22.96,2.5
2022-07-15 08:00:00,18.5,41.2,0.25,93.58818181818182,9.1,24.04,3.5
2022-07-15 09:00:00,17.666666666666668,39.8,0.3333333333333333,109.97666666666667,10.26,26.619999999999997,4.46
2022-07-15 10:00:00,14.666666666666666,37.5,0.3333333333333333,120.89416666666666,11.18,29.52,5.9
2022-07-15 11:00:00,13.0,32.2,0.3333333333333333,122.84333333333332,10.68,31.72,7.2
2022-07-15 12:00:00,18.0,34.6,0.3,125.05916666666667,10.98,34.160000000000004,7.5
2022-07-15 13:00:00,17.166666666666668,31.3,0.3,127.20166666666667,12.2,36.0,7.0200000000000005
2022-07-15 14:00:00,7.833333333333333,23.5,0.26666666666666666,125.47500000000001,12.919999999999998,37.36,6.659999999999999
2022-07-15 15:00:00,12.5,27.7,0.26666666666666666,123.30166666666666,13.2,38.32,5.18
2022-07-15 16:00:00,16.0,32.0,0.26666666666666666,116.64416666666666,10.4,39.18,4.4799999999999995
2022-07-15 17:00:00,18.666666666666668,30.6,0.26666666666666666,111.28000000000002,11.559999999999999,39.239999999999995,3.44
2022-07-15 18:00:00,9.666666666666666,26.2,0.3,101.43,11.4,39.44,2.9
2022-07-15 19:00:00,11.0,29.7,0.39999999999999997,76.47583333333334,11.74,39.38,2.0200000000000005
2022-07-15 20:00:00,15.666666666666666,41.7,0.4666666666666666,50.01083333333333,13.2,38.62,1.24
2022-07-15 21:00:00,15.666666666666666,37.6,0.4333333333333333,47.740833333333335,10.76,36.92,1.2
2022-07-15 22:00:00,13.0,34.7,0.3333333333333333,59.60583333333333,9.580000000000002,34.339999999999996,0.07999999999999999
2022-07-15 23:00:00,12.0,35.6,0.3333333333333333,73.16333333333334,9.22,32.519999999999996,0.6200000000000001
2022-07-16 00:00:00,13.833333333333334,34.1,0.3,74.38166666666667,10.08,31.2,2.5
2022-07-16 01:00:00,10.0,30.3,0.26666666666666666,69.4975,10.379999999999999,30.419999999999998,4.9
2022-07-16 02:00:00,10.666666666666666,25.7,0.26666666666666666,75.52083333333333,10.440000000000001,29.04,6.0
2022-07-16 03:00:00,10.833333333333334,24.3,0.3333333333333333,76.905,8.5,27.32,6.76
2022-07-16 04:00:00,14.0,27.4,0.26666666666666666,75.97818181818182,8.66,26.1,7.24
2022-07-16 05:00:00,12.0,25.0,0.26666666666666666,65.335,8.8,25.18,7.1
2022-07-16 06:00:00,14.0,26.9,0.26666666666666666,69.73583333333333,9.08,24.64,7.26
2022-07-16 07:00:00,13.166666666666666,29.8,0.26666666666666666,81.75166666666667,9.78,24.06,7.340000000000001
2022-07-16 08:00:00,10.5,25.9,0.3,98.46333333333332,9.9,24.759999999999998,7.76
2022-07-16 09:00:00,13.0,27.1,0.3333333333333333,116.67583333333334,8.8,27.080000000000002,7.659999999999999
2022-07-16 10:00:00,11.666666666666666,27.2,0.3333333333333333,131.51333333333335,9.18,29.560000000000002,8.1
2022-07-16 11:00:00,16.166666666666668,29.6,0.3333333333333333,135.99083333333334,8.52,31.32,7.779999999999999
2022-07-16 12:00:00,10.833333333333334,27.555555555555557,0.3,134.29,7.659999999999999,33.660000000000004,8.1
2022-07-16 13:00:00,11.166666666666666,28.0,0.26666666666666666,131.4090909090909,6.4799999999999995,35.72,7.5
2022-07-16 14:00:00,11.166666666666666,27.666666666666668,0.26666666666666666,126.08749999999999,9.1,37.28,6.8
2022-07-16 15:00:00,17.666666666666668,31.333333333333332,0.26666666666666666,121.4525,8.319999999999999,38.28,6.44
2022-07-16 16:00:00,19.666666666666668,33.44444444444444,0.26666666666666666,117.2275,9.66,39.22,6.540000000000001
2022-07-16 17:00:00,16.0,31.0,0.26666666666666666,113.70833333333333,9.1,39.38,4.86
2022-07-16 18:00:00,13.5,29.333333333333332,0.3,104.4525,9.74,39.58,4.76
2022-07-16 19:00:00,13.666666666666666,27.555555555555557,0.3,87.30545454545455,12.48,39.08,4.4399999999999995
2022-07-16 20:00:00,10.666666666666666,25.11111111111111,0.39999999999999997,69.25583333333333,13.280000000000001,38.4,4.4799999999999995
2022-07-16 21:00:00,14.0,29.0,0.39999999999999997,61.51333333333333,11.24,37.019999999999996,4.3
2022-07-16 22:00:00,13.166666666666666,27.5,0.3333333333333333,55.6025,8.66,34.46,2.7399999999999998
2022-07-16 23:00:00,12.666666666666666,31.1,0.39999999999999997,42.09083333333333,7.94,32.58,4.279999999999999
2022-07-17 00:00:00,16.0,33.9,0.39999999999999997,35.3525,7.279999999999999,30.98,5.36
2022-07-17 01:00:00,15.166666666666666,31.6,0.3333333333333333,53.870000000000005,6.4,29.619999999999997,6.5
2022-07-17 02:00:00,10.166666666666666,26.6,0.3333333333333333,57.62916666666666,5.32,27.919999999999998,6.959999999999999
2022-07-17 03:00:00,8.5,22.3,0.3,54.6975,7.340000000000001,27.46,6.38
2022-07-17 04:00:00,10.666666666666666,24.9,0.3,55.62583333333333,7.0,26.339999999999996,6.1
2022-07-17 05:00:00,12.333333333333334,25.7,0.3,54.41583333333333,6.640000000000001,25.52,7.159999999999999
2022-07-17 06:00:00,16.0,29.4,0.3333333333333333,57.74416666666667,7.06,24.72,7.26
2022-07-17 07:00:00,15.0,26.3,0.3333333333333333,78.43916666666667,7.92,23.96,7.42
2022-07-17 08:00:00,17.166666666666668,30.4,0.3333333333333333,103.27083333333333,7.720000000000001,24.82,9.02
2022-07-17 09:00:00,13.833333333333334,25.7,0.3333333333333333,121.8925,7.58,27.139999999999997,8.72
2022-07-17 10:00:00,18.0,27.5,0.3,131.38833333333335,7.94,29.24,9.02
2022-07-17 11:00:00,20.833333333333332,31.88888888888889,0.26666666666666666,129.41333333333333,8.360000000000001,31.76,8.26
2022-07-17 12:00:00,20.666666666666668,31.444444444444443,0.3,127.09818181818181,9.68,34.12,8.74
2022-07-17 13:00:00,12.833333333333334,27.3,0.26666666666666666,125.81181818181818,9.0,35.839999999999996,7.58
2022-07-17 14:00:00,20.5,34.2,0.26666666666666666,119.67333333333333,10.879999999999999,37.120000000000005,7.06
2022-07-17 15:00:00,21.833333333333332,38.3,0.26666666666666666,116.60083333333334,10.16,38.239999999999995,5.720000000000001
2022-07-17 16:00:00,20.166666666666668,35.4,0.26666666666666666,115.39333333333333,14.5,38.88,4.5200000000000005
2022-07-17 17:00:00,11.0,26.2,0.26666666666666666,112.09500000000001,13.280000000000001,38.940000000000005,5.220000000000001
2022-07-17 18:00:00,12.333333333333334,25.7,0.3,108.27666666666666,14.360000000000003,39.519999999999996,4.26
2022-07-17 19:00:00,16.0,32.3,0.3,93.85272727272728,14.34,39.0,4.54
2022-07-17 20:00:00,15.5,34.2,0.3333333333333333,78.92454545454545,14.7,38.34,4.4399999999999995
2022-07-17 21:00:00,15.333333333333334,29.5,0.3333333333333333,75.94,14.34,36.839999999999996,4.38
2022-07-17 22:00:00,15.166666666666666,28.7,0.3333333333333333,73.30272727272727,11.879999999999999,34.42,4.8
2022-07-17 23:00:00,14.333333333333334,24.4,0.3333333333333333,77.86,10.16,33.08,4.4
2022-07-18 00:00:00,11.333333333333334,25.4,0.26666666666666666,84.04916666666666,9.52,31.060000000000002,4.5
2022-07-18 01:00:00,11.5,23.0,0.26666666666666666,85.15916666666666,11.120000000000001,30.139999999999997,3.8
2022-07-18 02:00:00,8.333333333333334,19.4,0.26666666666666666,84.21583333333334,14.12,29.24,5.18
2022-07-18 03:00:00,9.0,22.3,0.26666666666666666,82.67083333333333,12.12,27.82,6.74
2022-07-18 04:00:00,7.666666666666667,18.0,0.26666666666666666,70.35916666666667,8.82,26.939999999999998,7.859999999999999
2022-07-18 05:00:00,10.833333333333334,22.1,0.26666666666666666,55.4625,6.62,25.78,7.8
2022-07-18 06:00:00,11.333333333333334,28.7,0.3666666666666667,54.682500000000005,6.2,24.580000000000002,7.720000000000001
